Bus Number,Lon,Lat
2399,-120.2041101,37.55992077
2400,-114.5492864,42.65797585
2401,-116.1172637,48.66219539
2402,-107.0088083,36.99270805
2403,-120.1690853,45.71298536
2404,-119.181882,45.65645591
2405,-120.3442509,37.24774084
2406,-111.6922205,33.07508758
2407,-118.3705026,45.55015311
2408,-121.4149682,38.60899948
2409,-122.0509623,37.66133432
2410,-109.4581007,46.46116597
2411,-117.2159496,54.64052832
2412,-113.3911356,52.81022553
2413,-119.1412404,35.34348322
2414,-116.993428,32.43384607
2415,-116.2233004,40.38645662
2416,-111.5671288,41.69567341
2417,-115.3373061,46.97075598
2418,-122.1667633,40.22484211
2419,-115.5297822,33.04296516
2420,-117.1690568,33.93905168
2421,-117.1607422,40.18572949
2422,-122.1274248,47.48753157
2423,-122.6813306,45.56839342
2424,-114.9060831,36.87779637
2425,-111.603994,39.86616529
2426,-119.3849781,34.52656182
2427,-124.0080837,47.96414049
2428,-122.3461353,47.72946487
2429,-103.9607854,45.42608101
2430,-116.8144176,34.29776989
2431,-117.1567913,33.02631936
2432,-114.8101863,45.54993364
2433,-115.1038434,35.89563787
2434,-121.7301171,38.40245602
2435,-107.5980024,42.63070092
2436,-116.0876104,36.69541433
2437,-105.1202717,36.9318784
2438,-112.3898419,46.80201282
2439,-118.2801737,34.08125766
2440,-117.1964258,46.05935422
2441,-122.4159033,47.26508999
2442,-106.5345042,36.64424623
2443,-121.5047899,41.45946736
2444,-119.1951014,47.49306009
2445,-104.7793202,40.2633165
2446,-121.4491535,37.65015486
2447,-111.9887474,40.74797219
2448,-122.5143732,38.18230787
2449,-120.8075798,37.45654331
2450,-119.0226793,47.61473053
2451,-120.3798151,43.40605226
2452,-104.91362,39.9778656
2453,-121.5067134,36.7017967
2454,-111.1598527,39.77922614
2455,-121.3457839,38.64471668
2456,-120.8230202,38.00870165
2457,-122.9506389,44.9900932
2458,-118.4593397,48.70933554
2459,-121.2510025,38.85116507
2460,-122.4280816,47.66104561
2461,-114.8614357,36.02829896
2462,-122.8912198,45.02607407
2463,-120.1773043,36.45186636
2464,-104.9816162,39.68726481
2465,-119.5241413,36.14849885
2466,-117.4346993,40.77073925
2467,-102.9444688,40.71367139
2468,-123.0680785,39.29334512
2469,-124.8351503,49.17546231
2470,-112.2131877,42.36826156
2471,-114.4743814,43.55310184
2472,-113.7809223,43.49200602
2473,-109.0862056,45.75023145
2474,-121.8944553,36.92683516
2475,-118.5577485,33.83460038
2476,-120.513283,35.86323624
2477,-111.2188032,41.98843892
2478,-118.2576593,33.91597898
2479,-117.1138246,38.57224647
2480,-115.2099846,32.83067644
2481,-126.2858701,54.25816044
2482,-111.0775491,46.0651929
2483,-122.5451238,45.78402625
2484,-104.9271297,40.49094567
2485,-123.5080274,41.26504898
2486,-117.3618188,33.91772628
2487,-111.9094727,40.71308828
2488,-110.7014979,52.10840031
2489,-122.908037,54.33523645
2490,-121.1982735,38.69340792
2491,-114.9876967,32.60934527
2492,-121.2840454,37.51032909
2493,-102.7374664,39.81790459
2494,-107.9431552,31.30902794
2495,-117.7266827,33.49110464
2496,-117.1955962,33.09357498
2497,-121.4124945,38.49006244
2498,-119.4630531,44.79373402
2499,-129.3287373,53.78100189
2500,-111.3381213,53.45896378
2501,-104.891696,39.69320994
2502,-123.2207761,49.52438304
2503,-111.7869883,53.55417059
2504,-119.2886742,46.95749514
2505,-111.8550466,40.60769219
2506,-114.7138207,50.86983527
2507,-116.9655704,41.19942994
2508,-123.3194254,49.37341816
2509,-117.7103436,47.47674296
2510,-118.8344516,35.05702628
2511,-122.3955077,37.95050137
2512,-115.4558196,47.10408126
2513,-121.6374209,36.66353438
2514,-104.9976254,39.09316932
2515,-112.0749365,40.60042701
2516,-122.3089151,47.42302508
2517,-112.2870243,40.63591381
2518,-117.2029668,33.49765825
2519,-118.1414672,33.71695102
2520,-104.9907149,40.19173594
2521,-122.6656099,45.12262003
2522,-121.2746377,38.08523808
2523,-122.2713635,47.48405235
2524,-123.9874254,40.46338023
2525,-121.9969543,38.7492577
2526,-124.5466055,43.54507111
2527,-118.4733385,34.66598216
2528,-111.7777927,41.22278256
2529,-106.8140233,33.65353919
2530,-109.2485573,49.22823014
2531,-109.9067822,44.90297268
2532,-110.3499056,40.21652722
2533,-122.1664044,38.89255976
2534,-122.8181284,38.30682598
2535,-122.7242815,44.94662102
2536,-116.7303712,34.05795509
2537,-110.4453424,47.20413954
2538,-120.0635703,36.90427644
2539,-121.4122498,37.52888913
2540,-104.8500336,39.70962076
2541,-121.0680653,38.91445481
2542,-116.5700026,31.98605787
2543,-104.824918,40.02818896
2544,-112.5707579,33.91963188
2545,-112.1939887,39.59111598
2546,-113.924268,46.95864009
2547,-116.6177736,49.90010297
2548,-110.2717726,41.87773792
2549,-119.0015132,47.6991364
2550,-123.5624403,43.19626631
2551,-118.1169634,34.07248497
2552,-116.6877925,33.89613411
2553,-117.1404481,33.00270351
2554,-112.3139783,38.37802254
2555,-122.961075,38.83070285
2556,-121.450507,36.56574264
2557,-123.0772995,44.19916769
2558,-121.6902837,38.39680776
2559,-112.9034274,32.29816461
2560,-111.9484016,41.20862031
2561,-122.7329425,45.58711488
2562,-121.9074951,37.43423548
2563,-119.5637723,35.98089055
2564,-124.8067387,48.31603034
2565,-124.3594014,43.91554371
2566,-111.7195073,43.18522713
2567,-123.9236926,40.16622131
2568,-112.6707071,53.36609119
2569,-111.9202771,40.21516118
2570,-107.5461316,45.92961809
2571,-121.0410741,38.43770239
2572,-118.1623092,33.97907822
2573,-121.4114999,39.13975436
2574,-124.8062544,49.04474938
2575,-122.1246518,37.56651022
2576,-112.5555424,40.0959194
2577,-111.4945713,40.98727066
2578,-116.5459328,43.4854065
2579,-119.5874876,36.52867115
2580,-106.4154432,38.19142525
2581,-111.344857,43.55043517
2582,-114.3860967,42.01147252
2583,-103.6461605,39.63867515
2584,-118.6006467,35.5382269
2585,-114.8159573,36.03951475
2586,-118.3079883,33.91288597
2587,-109.5866593,41.86930097
2588,-120.1511177,46.00611847
2589,-110.3370079,48.41771746
2590,-120.9908771,37.48349918
2591,-121.6816523,45.38889354
2592,-123.0094609,45.49033604
2593,-115.4507705,32.88805644
2594,-104.9422401,42.03831909
2595,-122.933871,47.67943851
2596,-122.8872965,38.74816376
2597,-106.5000048,31.82993736
2598,-120.7860527,47.09951206
2599,-109.8760301,43.23253414
2600,-110.1387635,52.35240573
2601,-111.7184111,38.66779499
2602,-105.1174869,35.95885085
2603,-115.1110558,36.17482504
2604,-119.1585342,34.15823579
2605,-105.6670444,36.17054277
2606,-123.2291555,43.58272038
2607,-122.1754858,42.82777826
2608,-111.6807087,40.92037422
2609,-111.869584,38.70953844
2610,-108.8155656,46.20415596
2611,-112.2999557,41.37207112
2612,-122.8568366,49.16622672
2613,-115.567924,33.03908567
2614,-119.3583017,34.47625221
2615,-116.9923787,32.60924166
2616,-118.711415,46.13299812
2617,-110.8378929,45.49915004
2618,-122.4664058,37.87744344
2619,-113.7746754,52.44797108
2620,-121.1590799,39.53950959
2621,-120.4491404,36.70485071
2622,-111.9835304,41.23367621
2623,-119.4701941,46.54380971
2624,-121.4128288,38.56234606
2625,-119.3169026,48.25428584
2626,-112.8540682,34.44598735
2627,-112.139246,41.35597719
2628,-119.5264188,46.65326017
2629,-121.3688467,39.63587821
2630,-117.7971215,33.94431805
2631,-119.6988245,35.924878
2632,-121.3780903,38.47720063
2633,-106.2452504,43.26936769
2634,-117.5374425,34.03837203
2635,-112.7470566,43.32394638
2636,-116.3247108,36.49112315
2637,-121.9475115,37.98300152
2638,-117.9202658,40.23625509
2639,-113.4771139,42.98591084
2640,-117.2916864,48.00725746
2641,-111.8668989,39.47741712
2642,-117.1548239,44.23755083
2643,-121.4070386,38.12479456
2644,-109.7851015,42.94404526
2645,-121.7153084,37.48280481
2646,-121.3648362,38.67572627
2647,-118.7377013,42.22588756
2648,-110.9117016,48.12701586
2649,-122.8991457,46.30502788
2650,-122.6367279,38.13914586
2651,-117.1362026,41.07346083
2652,-117.8424366,33.83999205
2653,-122.9667121,38.55005543
2654,-121.4118291,39.34435035
2655,-117.7123868,34.50107734
2656,-121.6095314,39.01169624
2657,-104.6842658,39.7662583
2658,-120.3531462,45.63608919
2659,-116.0848611,40.5905334
2660,-104.5918062,39.13163197
2661,-117.4138895,34.05173356
2662,-121.4646909,38.59029974
2663,-113.0739814,50.33958516
2664,-111.900047,41.04692856
2665,-115.3692299,32.77361242
2666,-103.7649556,34.73992775
2667,-114.8286847,42.65657757
2668,-118.9106708,35.0155188
2669,-110.7351378,48.56104684
2670,-120.6332522,50.74063425
2671,-108.1385707,48.18580353
2672,-121.304744,38.79108999
2673,-115.2127575,48.47251563
2674,-121.1003292,47.5254178
2675,-104.8117917,39.34843518
2676,-119.6155352,46.71246604
2677,-111.9428877,40.94571045
2678,-112.3033181,40.89563257
2679,-122.9106957,45.44701172
2680,-122.2834815,44.96717384
2681,-107.6411061,38.35310187
2682,-122.8952137,44.03538071
2683,-105.3452716,38.79002305
2684,-123.0624149,45.66995257
2685,-121.9467656,37.37774922
2686,-119.8494059,40.33295123
2687,-122.6403599,47.14455012
2688,-117.342262,50.03698306
2689,-121.3950835,38.42524762
2690,-110.5222486,41.78338956
2691,-120.4746598,36.80841999
2692,-115.0482923,36.04261054
2693,-112.8708958,50.99027125
2694,-117.3975181,47.85780511
2695,-118.7393502,35.49268287
2696,-116.3716544,47.33334833
2697,-123.7023118,43.71247738
2698,-105.9685113,32.94686293
2699,-112.9588917,43.46525028
2700,-123.5983281,39.81987986
2701,-116.005165,49.81987292
2702,-108.2829469,48.63828547
2703,-122.2878497,52.53845369
2704,-120.3268298,55.9545207
2705,-117.0983534,55.11756365
2706,-122.9569185,44.71273983
2707,-118.0660959,33.94294932
2708,-121.4096125,38.63788384
2709,-120.6713913,40.28760545
2710,-123.5158987,40.4927331
2711,-121.04974,38.08052705
2712,-121.3260769,36.2068281
2713,-122.7560266,53.77366898
2714,-107.5659776,33.29288209
2715,-109.5814513,38.39055942
2716,-118.7691973,38.7901648
2717,-113.692752,42.54810356
2718,-117.1392274,32.77123585
2719,-122.107263,41.20888846
2720,-112.0245774,43.11200268
2721,-119.7326853,36.68386464
2722,-115.1385326,36.36897459
2723,-122.8202308,48.89805308
2724,-122.1790968,47.56052239
2725,-119.9830225,36.68164378
2726,-105.7206786,36.26990079
2727,-121.2762288,38.58991976
2728,-121.3168697,38.63730381
2729,-112.6860153,46.68010825
2730,-117.7464864,34.89802633
2731,-122.7028783,53.81700747
2732,-106.6321239,35.20800815
2733,-103.3724416,39.17628151
2734,-118.4189104,47.27128516
2735,-117.9723011,35.18441107
2736,-106.2340092,44.21608867
2737,-119.3542347,35.47512435
2738,-109.2808233,40.32108346
2739,-117.8393042,33.96350066
2740,-120.8165637,38.8683264
2741,-106.6454892,35.13545175
2742,-111.8382501,33.02924703
2743,-121.9415194,37.41430946
2744,-122.8964968,44.29803911
2745,-122.2408617,47.56767565
2746,-119.64282,46.939601
2747,-105.0960565,40.1200484
2748,-112.1789033,33.28779932
2749,-111.8446455,33.48206806
2750,-117.3229087,33.90575215
2751,-121.9616647,37.81759386
2752,-112.8635376,51.19237096
2753,-112.4737893,43.22761333
2754,-122.8968875,44.27782413
2755,-121.9008935,48.1630407
2756,-122.6058608,38.82079541
2757,-108.9758224,47.72463368
2758,-121.4848755,36.91537142
2759,-121.1763333,38.56970858
2760,-117.905795,49.14337548
2761,-117.8714628,40.68585146
2762,-115.3849651,53.67924507
2763,-112.1853144,40.41479858
2764,-111.9204644,40.84642969
2765,-122.1004979,47.97322759
2766,-116.2329568,43.70882356
2767,-119.3360134,35.97048396
2768,-121.7734825,47.04608016
2769,-111.5103905,41.41344751
2770,-107.1325374,48.34537095
2771,-116.0686251,47.29952701
2772,-119.5336563,36.70752177
2773,-116.7243515,32.50352923
2774,-121.1090933,38.53069396
2775,-114.0628964,35.17720744
2776,-108.5281155,43.43713743
2777,-112.1787896,33.28371705
2778,-121.4305238,38.47512522
2779,-120.2292293,50.8504136
2780,-117.1323378,40.75914482
2781,-110.3278332,40.12417269
2782,-117.5286778,33.98295503
2783,-105.4510143,36.22064966
2784,-115.2809313,49.10436539
2785,-119.1087022,36.42149508
2786,-117.0117847,32.6903282
2787,-117.8228951,33.97757338
2788,-111.7414213,43.51979204
2789,-112.0961297,38.80875217
2790,-118.7875732,50.74345837
2791,-122.6738778,47.87008999
2792,-109.4448022,45.65808101
2793,-119.6874247,38.10346789
2794,-109.0644093,45.10238552
2795,-120.8870636,46.39245547
2796,-112.0800347,41.16678498
2797,-117.2448334,33.8163226
2798,-115.2536121,47.460163
2799,-118.0932289,34.02859116
2800,-123.3761218,39.77300572
2801,-114.570458,48.90688563
2802,-121.975646,37.26835901
2803,-119.0027405,35.91668378
2804,-120.6029745,40.06543743
2805,-120.2259543,41.39983328
2806,-121.3910711,38.6460832
2807,-115.8400211,37.5736466
2808,-104.6867935,40.87754913
2809,-103.9016334,44.41996452
2810,-111.5046239,33.15856582
2811,-118.0903876,33.99325851
2812,-121.3082003,45.76028521
2813,-122.7079405,45.65142929
2814,-117.756305,34.02046767
2815,-122.4300995,40.84778761
2816,-121.328045,38.73680699
2817,-117.2964616,56.51561602
2818,-104.3861883,32.51214487
2819,-121.3293414,36.12853288
2820,-120.3859148,34.77220722
2821,-122.6430558,53.79143101
2822,-119.267922,35.84241066
2823,-118.0342197,47.55254444
2824,-120.9464084,38.10906112
2825,-106.9745322,35.83906239
2826,-121.992284,37.23246043
2827,-112.3431548,32.89864331
2828,-108.4437233,41.41532366
2829,-119.2337748,46.22434712
2830,-120.1244855,35.50923236
2831,-114.9603821,36.04977055
2832,-112.6612147,47.51398717
2833,-119.7196348,45.66668077
2834,-104.897598,42.70607427
2835,-107.0896416,36.18367126
2836,-122.9619237,45.83041161
2837,-106.4032308,34.83203541
2838,-113.4837994,51.80546237
2839,-120.1642568,39.15433572
2840,-114.9276263,36.25518766
2841,-105.6525701,37.81296237
2842,-122.26371,48.72508899
2843,-121.2712855,38.73063389
2844,-120.0144545,41.24287244
2845,-106.2310428,35.33385013
2846,-117.0955551,34.29086137
2847,-122.3322593,47.43360575
2848,-116.7111428,33.5405265
2849,-112.3586557,33.75069029
2850,-111.9100804,33.48578005
2851,-106.5056443,42.21435579
2852,-122.0840515,37.94156156
2853,-122.6408224,36.905058
2854,-111.2852453,32.73949178
2855,-115.1171094,36.25780615
2856,-119.44446,36.56318571
2857,-111.9491828,40.71960646
2858,-121.1524016,39.81666729
2859,-102.3949784,39.59067857
2860,-123.2107704,45.6218481
2861,-123.8608164,49.11263098
2862,-122.3932744,40.75785902
2863,-122.828885,38.72782019
2864,-115.2625521,50.06853366
2865,-113.6531363,53.52171513
2866,-123.0915546,54.69492878
2867,-111.6792944,41.39497476
2868,-122.6646626,46.4560411
2869,-119.5681728,35.66297031
2870,-105.1139275,39.45054923
2871,-118.3105193,35.3425864
2872,-104.7330214,39.64587446
2873,-122.6373474,45.85353211
2874,-112.3935776,42.02340643
2875,-103.5694955,39.69015412
2876,-111.0279867,36.38726428
2877,-104.4929439,42.79901442
2878,-123.1562531,41.70993629
2879,-116.3262526,33.79107342
2880,-114.4549453,48.27543056
2881,-122.4287826,47.20652793
2882,-121.2280377,39.65099161
2883,-112.0829219,33.1156075
2884,-118.8044507,40.48260373
2885,-121.4819778,38.54407585
2886,-119.113332,35.06613207
2887,-117.9906339,47.05193601
2888,-108.542773,35.47668103
2889,-110.875034,32.40875501
2890,-122.1589826,47.89046709
2891,-122.7541372,44.52228458
2892,-113.2611593,49.95576395
2893,-121.3294226,36.68440139
2894,-120.7967325,45.26005277
2895,-117.1754897,32.78820604
2896,-112.1395913,41.80837772
2897,-121.1805129,38.96346728
2898,-114.5161118,49.8444328
2899,-111.404814,39.87501391
2900,-123.2531063,40.33209034
2901,-118.9069593,47.89106163
2902,-115.0065358,36.26609961
2903,-122.6379242,45.43159063
2904,-110.9972143,31.89800335
2905,-122.9106326,45.19077048
2906,-121.4244398,38.49656547
2907,-111.1310116,53.82467879
2908,-120.6775543,35.1790603
2909,-106.4669905,35.06076022
2910,-116.2008747,46.30279632
2911,-118.6586552,34.82518091
2912,-113.0048598,47.92716377
2913,-116.7746544,45.99300931
2914,-119.9553077,47.55036222
2915,-117.1424011,43.94517283
2916,-117.4080626,48.11936556
2917,-122.3358735,52.60634061
2918,-120.5153841,37.98509877
2919,-124.4350662,49.13140119
2920,-119.0489774,35.68163889
2921,-116.8800624,37.15725466
2922,-105.2172493,38.59877495
2923,-121.1145142,43.34480668
2924,-102.5176346,37.87850616
2925,-111.5985152,32.93474032
2926,-117.2954439,34.10623113
2927,-121.0209777,46.08168354
2928,-121.5736348,37.72610126
2929,-123.1054418,48.97497385
2930,-121.9535954,38.22953193
2931,-118.8483879,40.41676881
2932,-117.4634391,34.0788809
2933,-107.1210602,43.6600463
2934,-106.6802397,35.10202472
2935,-120.4400882,36.58644774
2936,-121.0945294,46.62867388
2937,-116.9880926,40.3331144
2938,-123.9147476,43.87786955
2939,-109.9334829,33.70714387
2940,-121.3018787,36.51972006
2941,-110.2042544,32.03824442
2942,-123.4793181,39.51449893
2943,-123.5070785,44.07870521
2944,-115.7347311,37.70980689
2945,-116.0307745,42.72935214
2946,-117.2644616,33.44349786
2947,-111.6249995,33.18237262
2948,-119.4950932,36.27743771
2949,-117.9278415,33.90500145
2950,-111.7278037,43.51546296
2951,-118.2296378,34.04983993
2952,-116.759105,48.79776139
2953,-118.8980987,35.85394114
2954,-121.5675942,38.21707533
2955,-116.6314547,32.72594588
2956,-110.306493,41.51677744
2957,-115.4208436,49.66423919
2958,-118.2397143,33.98064589
2959,-123.1633926,47.1479134
2960,-115.6757787,33.02207022
2961,-123.838949,49.46827721
2962,-121.2253119,38.22376282
2963,-117.7565662,33.74853187
2964,-119.7717474,37.96765383
2965,-117.3246118,36.760826
2966,-114.5351502,40.98509485
2967,-118.7156683,47.75107035
2968,-113.7053411,48.1150782
2969,-111.8905948,33.30626939
2970,-118.1369474,33.82089598
2971,-108.9333969,41.51734272
2972,-111.4966224,33.24830682
2973,-106.9743838,38.80967109
2974,-123.0213185,48.14203281
2975,-118.1237319,45.22541666
2976,-111.6559547,33.21297535
2977,-121.4096688,37.51729428
2978,-119.1107854,38.98277273
2979,-119.6070965,50.32647258
2980,-104.3705312,43.79777592
2981,-122.3855602,46.55464445
2982,-109.023277,36.7403128
2983,-111.958974,33.18010876
2984,-121.4049662,38.07547445
2985,-120.0794147,47.97838422
2986,-117.5915694,47.39869907
2987,-122.9722918,45.31421155
2988,-121.9713806,38.00481083
2989,-116.6428228,33.95256359
2990,-116.106738,33.50782864
2991,-122.2938932,37.92831316
2992,-112.8462132,42.65797524
2993,-118.621872,33.95892428
2994,-112.0391183,41.19003056
2995,-115.7012623,32.88321175
2996,-115.9315787,41.56177926
2997,-104.2952426,41.79070736
2998,-112.1898385,39.98562772
2999,-101.8227336,44.74950299
3000,-116.0931871,36.39371697
3001,-109.7932468,45.40223107
3002,-120.2483709,37.79391184
3003,-122.2441352,46.93262215
3004,-121.2814854,38.54346606
3005,-122.8395799,45.58979317
3006,-122.5930664,42.49836565
3007,-122.1716019,40.79999895
3008,-121.2878299,36.46695026
3009,-121.2308473,38.72656498
3010,-122.1382104,39.02869115
3011,-115.7317374,37.51848069
3012,-111.9111403,40.78573455
3013,-119.5174541,35.37780392
3014,-115.1507725,36.15320369
3015,-111.8790198,40.68026158
3016,-122.9914334,44.10000163
3017,-121.3839875,45.12784686
3018,-117.6767256,33.97812666
3019,-112.0276535,43.30225899
3020,-124.3624447,43.35792058
3021,-113.5053657,56.78742652
3022,-117.9508805,40.41302619
3023,-122.9647054,43.42498502
3024,-120.8050676,46.72401544
3025,-119.6929153,48.6666967
3026,-122.9271959,49.26737689
3027,-104.5736016,41.14917525
3028,-105.2392327,41.23434021
3029,-122.7048434,49.20892377
3030,-118.2842184,33.73705813
3031,-123.0771011,44.63467378
3032,-123.7327874,40.33461048
3033,-109.2959497,35.30413249
3034,-120.7209901,36.13169257
3035,-111.9644602,41.18040652
3036,-108.3434929,42.38735006
3037,-105.1706199,39.57912627
3038,-118.1567126,33.78977746
3039,-115.5653078,34.98076699
3040,-116.9655676,34.38040117
3041,-121.433118,40.65605112
3042,-116.2012875,31.98004852
3043,-111.8791334,40.4754495
3044,-118.014215,34.02391866
3045,-106.6103188,35.21018539
3046,-108.795543,46.42981584
3047,-118.3000124,33.92170034
3048,-113.7887107,48.82813373
3049,-118.1670616,46.80388083
3050,-111.7695112,33.1242821
3051,-118.0680826,33.88628148
3052,-108.5210827,45.35784618
3053,-112.1934156,46.98165519
3054,-111.4756245,32.6547043
3055,-118.3671592,34.92871782
3056,-116.3627279,33.30848174
3057,-115.1089724,36.22257749
3058,-120.9905719,36.2023385
3059,-111.9909225,41.14449197
3060,-119.6490778,38.89734989
3061,-122.1173411,47.07979061
3062,-121.4606723,44.8866096
3063,-122.0997682,44.82881369
3064,-121.5047522,38.63136037
3065,-122.1393801,40.52305754
3066,-112.3303338,33.770449
3067,-118.4806388,35.65113195
3068,-121.6006507,36.71933159
3069,-123.0210266,42.54523312
3070,-119.4799448,34.55312168
3071,-110.8566806,44.17996929
3072,-121.8425571,37.62541292
3073,-122.7406483,38.60331077
3074,-118.7076967,35.29122369
3075,-122.6604653,47.16176994
3076,-116.9659378,32.79334174
3077,-122.17691,47.65965612
3078,-122.8616948,49.1739599
3079,-117.0617712,32.70859507
3080,-108.7546086,41.83019218
3081,-117.9108611,33.74345734
3082,-117.547343,38.43708824
3083,-119.375977,45.61977137
3084,-122.0170883,47.62065877
3085,-114.9469027,36.26686655
3086,-121.4037616,38.69702432
3087,-119.2250226,49.46174588
3088,-116.6948569,43.9643235
3089,-115.0528175,36.22417465
3090,-119.5782239,35.76550095
3091,-114.8288223,36.09366238
3092,-111.9547557,41.03898993
3093,-121.4191612,38.66903749
3094,-110.9883572,40.70302615
3095,-118.6085337,33.78639481
3096,-120.3025186,48.47226435
3097,-121.4228631,38.73558561
3098,-117.5127676,34.38076616
3099,-117.5240788,46.09871806
3100,-108.5193571,38.8582263
3101,-118.0854274,33.84213534
3102,-122.5818105,45.97784859
3103,-108.100466,36.76582766
3104,-122.5460438,45.00074981
3105,-120.9796425,35.6768005
3106,-110.4092445,50.51639936
3107,-115.3160319,32.6933462
3108,-112.0666275,48.00803347
3109,-115.5727515,46.6908645
3110,-121.1040832,46.76289586
3111,-116.17794,43.4375916
3112,-122.0735068,48.07480508
3113,-108.6012151,41.10665265
3114,-105.350058,40.55125456
3115,-112.8670419,33.64157399
3116,-115.3332409,32.8192799
3117,-122.0683778,47.4913397
3118,-111.4444304,32.96722068
3119,-120.6186311,46.07194774
3120,-123.775199,47.56143901
3121,-119.1461018,47.27965505
3122,-114.0625646,51.89743821
3123,-111.4134853,32.64877243
3124,-122.4016249,47.58535995
3125,-108.5172687,48.84172556
3126,-116.3486832,33.79105398
3127,-111.9395485,40.82691687
3128,-117.01152,40.84921604
3129,-117.3919227,33.24051548
3130,-106.6208071,45.98029189
3131,-121.2991094,38.1196181
3132,-117.8966567,48.06653741
3133,-106.6825166,35.03018133
3134,-120.2658697,38.21596499
3135,-121.3239446,40.69835897
3136,-107.6974239,33.92068689
3137,-121.9510963,39.73292543
3138,-125.2782319,48.72051757
3139,-120.5768298,35.50210737
3140,-122.2806006,42.23987563
3141,-120.3804775,37.52770413
3142,-111.9959081,41.23283874
3143,-105.3521769,36.02125849
3144,-116.3627366,40.60143751
3145,-123.5364533,42.80695354
3146,-117.9402622,34.10614248
3147,-119.2563038,36.27697133
3148,-107.6824973,44.35430735
3149,-114.8049805,34.82489221
3150,-104.3517778,39.55814248
3151,-109.1616694,43.65927094
3152,-112.9057688,34.14227339
3153,-112.287881,40.46106582
3154,-115.1483825,35.99443031
3155,-111.4481907,41.61895604
3156,-111.431336,47.09330849
3157,-120.807805,37.20483247
3158,-122.8574018,44.69365094
3159,-110.9507139,37.26911872
3160,-122.3264354,48.73097701
3161,-118.8106752,46.6914152
3162,-118.3486325,33.67248961
3163,-105.4741023,32.66316621
3164,-105.1859026,39.59384296
3165,-109.7319618,44.77943975
3166,-117.3577784,46.78206114
3167,-112.0135217,40.31302311
3168,-121.5609743,37.49163355
3169,-115.1703226,35.96558493
3170,-113.2033842,43.74562084
3171,-105.9927382,36.34368535
3172,-119.4645284,35.31270997
3173,-108.2387443,45.07409812
3174,-121.6086407,45.53105401
3175,-117.7941311,39.19474707
3176,-117.1097627,47.52264841
3177,-104.7002813,38.88977386
3178,-112.7320523,41.03169812
3179,-101.7654738,38.24253148
3180,-105.0600081,39.72821437
3181,-115.0939867,46.80919564
3182,-119.7557034,35.39679
3183,-115.1454131,42.71652017
3184,-117.5253676,34.14361779
3185,-123.064492,41.96260749
3186,-113.6111963,50.29251233
3187,-120.4879197,37.12868796
3188,-118.1249898,34.01505449
3189,-111.1342242,45.05375762
3190,-111.9163108,40.73179978
3191,-119.9227781,35.06960398
3192,-122.582472,44.74243502
3193,-123.3681921,49.19556084
3194,-120.0594935,36.98732424
3195,-112.3942859,33.85634052
3196,-114.1187923,50.51695583
3197,-122.2032508,47.95284762
3198,-104.3430954,32.51206689
3199,-122.6515021,38.85880308
3200,-120.1780013,37.86166786
3201,-122.0894004,47.36760855
3202,-119.964887,39.62320758
3203,-118.6643643,35.88383195
3204,-121.3352715,37.63810111
3205,-112.0133372,40.50469453
3206,-119.4742202,35.92403357
3207,-120.1412664,37.39743074
3208,-122.1391063,47.25561208
3209,-111.2796174,32.29727396
3210,-110.3951903,54.30755396
3211,-121.3726384,39.26075056
3212,-120.7274976,38.72620472
3213,-122.5853476,49.05936856
3214,-121.851032,46.07937833
3215,-115.6619339,45.96339628
3216,-122.0714564,37.53460137
3217,-121.3539754,38.74189541
3218,-111.3363529,44.74081412
3219,-121.347384,38.6301956
3220,-122.3921371,47.58667593
3221,-120.5079244,49.40787966
3222,-104.6655631,43.551703
3223,-117.9719929,33.96740797
3224,-122.1510353,46.21865352
3225,-108.3190327,42.21866598
3226,-121.3884605,38.42289956
3227,-121.8011481,37.22529498
3228,-123.2281761,44.65076369
3229,-117.2915795,32.93361046
3230,-121.4737604,38.50989674
3231,-113.9057415,53.37093705
3232,-122.9797866,49.01778319
3233,-116.4881212,33.79374694
3234,-107.0141949,35.18528939
3235,-112.0138029,39.56901378
3236,-111.5491577,32.85525336
3237,-117.5252885,35.24123921
3238,-121.3183803,38.58384404
3239,-119.2313041,37.7167527
3240,-110.8920532,42.05387296
3241,-120.4693451,45.43339941
3242,-117.6328053,33.77585849
3243,-119.6298143,39.40401598
3244,-112.5354581,38.26010987
3245,-111.5952023,42.26308034
3246,-123.1187951,49.21329242
3247,-122.3584233,49.10293035
3248,-117.8920333,33.75759484
3249,-122.2467544,47.19788958
3250,-121.9622621,43.60683043
3251,-115.6778907,33.07410984
3252,-122.6432548,47.5488809
3253,-122.2856369,48.07481068
3254,-111.2480063,49.69446953
3255,-104.7034803,39.62390042
3256,-122.2339204,37.50655694
3257,-121.1595178,37.60389991
3258,-115.4086153,50.63461849
3259,-111.8655891,40.56949221
3260,-116.6754557,32.39251908
3261,-117.8873199,33.97662722
3262,-117.6646976,34.04583037
3263,-116.3685689,41.1179424
3264,-117.2754086,33.18809258
3265,-122.7279763,47.01949874
3266,-105.1649489,39.87059998
3267,-111.9171813,41.12108982
3268,-122.7759049,49.15998447
3269,-111.9811188,35.24896667
3270,-123.2339585,43.80357094
3271,-111.8343157,43.75690196
3272,-113.3533409,43.83068275
3273,-115.7169353,43.07532416
3274,-120.3918102,54.3625267
3275,-105.9818437,39.23939212
3276,-108.2230688,42.73101613
